female,BA,AA,black,hispanic,exper,jc,univ,stotal,totcoll,wage
1,0,0,0,0,83,0.2333333,0,0.0845208,0.2333333,5
0,0,0,0,0,155,0,0,0,0,7.5
1,1,0,0,0,144,0,3.866665,0.5879101,3.866665,7.199244
1,0,0,0,0,78,0,0,0.1760461,0,5.939376
0,1,0,0,0,119,0,4.155552,0,4.155552,10.24194
0,1,0,1,0,106,0,4.266667,0.1989275,4.266667,6
1,1,0,0,0,90,0,4,0.3133341,4,10
0,1,0,0,0,47,0,4.5,-0.601919,4.5,10.75
1,0,0,0,0,109,0,0,0.8167233,0,5.5
0,0,0,0,0,133,0,0,-0.7849696,0,15
0,0,0,0,0,146,0,0.2666667,0.4735034,0.2666667,10
1,0,0,0,0,151,0,0,0.6336727,0,5.860277
1,0,0,0,0,162,0,0,-0.601919,0,4.618937
1,1,0,0,0,55,0,3.466667,-0.1900551,3.466667,9.450001
1,0,0,0,0,149,0,0.1999997,0.8853673,0.1999997,15
1,0,0,0,0,67,0,0,0,0,7.004972
1,0,0,0,0,49,0,0,-0.6934443,0,9.160891
1,0,0,1,0,147,0,1.766667,0.0845208,1.766667,13.61
1,0,0,1,0,77,0,0.9333333,-0.0756485,0.9333333,4.95329
1,0,0,0,0,98,0,6.133333,1.022655,6.133333,7.778292
1,0,0,0,0,132,0,0,-0.670563,0,4.269997
1,0,0,0,0,79,2.766667,1.166667,0.7023167,3.933333,5
1,0,1,0,0,160,2.2,1.466667,1.320112,3.666667,9.189188
1,0,0,0,0,116,0,0.6666667,-0.7163256,0.6666667,6.420948
0,0,0,0,1,137,0,0,-1.448528,0,5
1,0,0,1,0,162,0,0,-2.661238,0,3.9
0,0,0,1,0,161,0,0.7666667,-0.7163256,0.7666667,11
0,0,0,0,0,117,0.9333333,0.3,0.3362154,1.233333,20.63158
0,0,0,0,0,115,0,0,0.0387582,0,9
0,0,0,0,0,139,0,0,-0.464631,0,6.909999
0,0,0,0,0,100,0,7.5,1.503163,7.5,2.985075
1,0,0,0,0,161,0,0,-0.0070045,0,6.25
0,1,0,0,0,117,2.622219,1.966667,0.1074022,4.588886,11
0,0,0,0,0,134,0,0,-0.7620883,0,9
0,1,0,0,0,152,0,4.333333,0.1531648,4.333333,18
0,0,0,0,0,137,0,6.466659,0.4963847,6.466659,3.75
1,0,0,0,0,141,0,0,-0.8993762,0,1.797953
0,1,0,0,1,161,0.4666667,2.755552,-0.0527671,3.222219,17.5
0,0,0,0,0,150,0,0.3333333,-0.601919,0.3333333,13.86999
1,0,0,0,0,83,0,6.977773,1.388757,6.977773,12
1,0,0,0,0,66,0,0,-0.5561563,0,4
1,0,0,0,0,72,0,0,0,0,3.484
0,0,0,0,0,124,0,5.066667,0.7709606,5.066667,16.8
1,0,0,0,0,100,0,0,-1.562935,0,2.886836
1,1,0,0,0,125,0,5.6,1.205706,5.6,9.237875
0,0,0,0,1,162,0,0,-1.402765,0,6.811588
1,0,0,0,0,78,0,0,-0.3044617,0,5
1,0,0,0,0,126,0,0,0.3362154,0,5
0,0,0,0,0,148,0.5111104,0,-0.2129364,0.5111104,6.818182
1,0,0,0,1,91,0,1.633333,-1.814629,1.633333,8.775
0,0,0,0,0,157,0,0,-0.0756485,0,7.25
0,0,1,0,0,150,1.766667,1.066665,0.8167233,2.833331,7.772399
0,0,0,0,0,128,0,0,1.320112,0,10.39261
0,1,0,0,0,151,3.133329,1.955553,1.548926,5.088881,21.45
0,1,0,0,0,92,2.066664,3.288884,-0.2815804,5.355548,7.113164
0,0,1,0,0,152,3.833333,0,1.251469,3.833333,17.9
1,0,0,1,0,118,0,2.466667,-0.6248003,2.466667,5.21208
1,0,1,0,1,46,2.666667,0,-0.6476817,2.666667,3.584678
1,1,0,0,0,126,0,4.744439,-0.2586991,4.744439,10.49359
0,0,0,0,0,147,0,0,-1.929036,0,8.750001
1,1,0,0,0,133,0,4.766667,0.8167233,4.766667,9
1,1,0,0,0,144,0,5.166667,1.846383,5.166667,12.95818
1,0,0,0,0,150,0,0,0.1531648,0,6.49538
0,0,0,0,0,82,0.3333333,0,-0.739207,0.3333333,18.18182
0,0,0,0,0,161,0,0,1.503163,0,15.78947
1,1,0,0,0,21,0,5.466667,0.8624859,5.466667,6
0,1,0,0,0,150,2.35,3.85555,-0.0298858,6.20555,20
1,0,0,0,0,166,0,0.6,0.9768926,0.6,26.66667
0,1,0,0,0,102,0,4.666667,-0.0985298,4.666667,11.11111
0,1,0,0,0,132,0,4.3,0.8624859,4.3,4.441286
1,1,0,0,0,125,3,3.766667,-0.670563,6.766666,11
0,0,0,0,1,157,0,0,-1.402765,0,12
1,1,0,0,0,108,1.1,4.420333,-0.4188684,5.520333,11.43187
1,0,0,0,0,95,0,6.266667,0.6336727,6.266667,8.823499
1,0,0,0,0,152,1.5,0,-1.357003,1.5,9.061838
1,1,0,0,0,134,0.1333333,4.3,0.7023167,4.433333,10.46999
0,1,0,0,0,158,2.5,3.233333,1.571807,5.733334,22.22222
0,0,1,0,0,131,1.433333,1,1.80062,2.433333,14
1,0,0,0,0,116,0,5.633333,0.6794354,5.633333,13.25
0,0,0,0,0,164,1.733333,0,0.5192661,1.733333,18.54999
1,0,0,0,0,5,0,0,-0.464631,0,4
1,0,0,0,0,150,0,0,-0.8993762,0,8.249133
0,0,0,0,0,156,0,0.8666667,0.0845208,0.8666667,7.854545
0,0,0,0,0,126,0,5.433329,1.4574,5.433329,18.656
1,1,0,0,0,45,0,4.033333,0.1531648,4.033333,3.5
0,0,0,0,0,120,0,0,0,0,8
0,0,0,0,1,157,0,0,-1.357003,0,6
0,0,0,0,0,161,0,0,0.0616395,0,11.3164
1,0,0,0,0,130,0,6.822213,-0.9909015,6.822213,10.5
1,0,1,0,0,142,2.3,0,0.9311299,2.3,9.333334
0,1,0,0,0,130,0,4.366667,0.8853673,4.366667,15.21739
1,0,0,0,0,92,1.166667,0,-0.1900551,1.166667,6.169998
0,1,0,0,0,139,0,6.788884,1.182824,6.788884,12.42999
1,0,0,0,0,88,0,0,-2.066324,0,5.842953
1,0,0,0,0,145,0,0,-0.8536136,0,8.027027
0,0,0,0,0,98,0,0,-0.670563,0,4.149998
1,0,0,0,1,118,0,0.9,-1.974799,0.9,5.929717
0,1,0,0,0,108,0,5.466667,0.9540113,5.466667,5.933333
0,0,0,0,0,112,0,0,-0.0985298,0,4.608871
1,0,0,0,0,149,0,0,0.7023167,0,18.33333
1,1,0,0,0,145,0,4.75,1.571807,4.75,14
1,0,0,0,0,80,0.1,2.466667,0.8624859,2.566667,12.44444
1,1,0,0,0,115,0,4.166667,0.3590968,4.166667,16
1,1,0,0,0,107,0.8,4.533327,0.8396046,5.333327,12
1,0,0,0,0,148,0,0,-0.6248003,0,9
1,0,0,0,0,127,0,0,-0.7849696,0,8.139999
1,0,0,0,1,95,0,0.6,-0.3044617,0.6,5.213453
1,0,0,0,0,162,0,0,0.0845208,0,12.89474
1,0,0,0,0,140,0,1.2,0.2675714,1.2,8.009997
1,0,0,0,0,134,0,3.566667,1.182824,3.566667,14.5
1,0,0,0,0,142,0.9111099,0,0.2904528,0.9111099,3.25
0,0,0,0,0,162,0,0,-1.471409,0,11.89999
1,0,0,0,0,166,0,0,0.3362154,0,10.85
0,0,0,0,0,117,0,6.233333,1.251469,6.233333,7.453334
0,0,0,0,1,133,0.9666666,1.3,-0.0985298,2.266667,8.02
1,0,0,0,0,154,0.0266667,0,-1.173952,0.0266667,13.97999
0,0,0,0,0,166,0,1.566667,0.5650287,1.566667,10.25641
1,0,0,0,0,70,0,0,0.8624859,0,5.739165
0,1,0,1,0,86,0,4.333333,-0.670563,4.333333,23.11111
0,0,1,0,0,155,2.433333,0,-0.1671738,2.433333,24
1,1,0,1,0,113,0,4.6,0.7709606,4.6,11.5
0,0,0,0,0,162,0,0,-0.0985298,0,9.863826
1,0,0,0,0,120,0,0,1.045537,0,12.8
0,0,0,0,0,137,2.733333,0,-0.1900551,2.733333,13
1,0,0,0,0,107,0,5,0.9768926,5,10.1506
0,0,0,0,0,100,1.533333,0,-0.327343,1.533333,8
1,1,0,0,0,97,0,4.033333,1.297231,4.033333,7.154084
1,0,0,0,0,62,0.9111098,1.311109,-0.5561563,2.222219,19.33193
1,1,0,1,0,124,0.5333334,1.9,-0.0985298,2.433333,16.96343
1,0,0,0,0,158,0,0,-0.3044617,0,15
0,1,0,0,0,139,0,4.266667,0.725198,4.266667,15.625
0,0,0,0,0,133,0,0,-0.533275,0,7.78718
0,1,0,0,0,76,1.311109,2.155552,-0.3731057,3.466661,9.619858
0,0,0,0,0,164,0,0,-0.9222575,0,12
1,1,0,0,0,132,0,4.166667,0.8396046,4.166667,14.45
1,1,0,1,0,106,0.8666667,4,-2.226493,4.866667,8.726126
0,0,0,0,0,139,0,0,1.182824,0,14.64999
1,1,0,0,0,142,0,0.7333328,0.656554,0.7333328,9.473685
0,0,0,0,0,91,0,1.988886,0,1.988886,8.899995
0,1,0,0,0,53,1.6,3.1,1.068418,4.7,5.279446
0,0,0,0,0,119,0,4.433333,1.022655,4.433333,18.8
0,1,0,0,0,97,3.433333,2.222217,0.1760461,5.65555,7
0,1,0,0,0,157,0,4.9,0.656554,4.9,13.27945
0,0,0,1,0,156,0,1.491667,-0.4875124,1.491667,7.576995
1,0,0,0,0,103,0,0,-0.8993762,0,7.853594
0,0,0,0,0,127,0,1.5,0.3362154,1.5,6.351039
1,1,0,0,0,96,0,3.433328,0,3.433328,15.5
1,1,0,0,0,119,0,4.922217,1.205706,4.922217,14.89999
1,0,1,0,0,93,0,3.466667,-0.2586991,3.466667,7
1,0,0,0,0,76,0,0.9666666,0.9997739,0.9666666,4
1,1,0,0,0,131,0,4.288884,1.526044,4.288884,10.31579
0,0,0,0,0,160,0,0,-0.8764949,0,9.439996
1,1,0,0,0,145,0,2.161666,1.342994,2.161666,9.090909
0,1,0,0,0,107,0,5.55555,0.3819781,5.55555,13
0,0,1,0,0,148,0,2.2,-1.013783,2.2,15
0,0,0,0,0,166,0,0,-0.6476817,0,8.314088
1,1,0,0,0,131,0,5.011106,1.022655,5.011106,23.504
0,0,0,0,0,123,0,0,-0.3044617,0,6.349998
1,0,0,0,0,79,0,2.933333,0.2675714,2.933333,4.883209
0,0,0,0,0,145,0,0,0.4277408,0,9.969993
1,0,0,0,1,155,0,0,0.3133341,0,12
0,1,0,0,0,119,0,5.633333,0.9082486,5.633333,15.5
0,0,0,0,0,161,0.0666666,0,0.0845208,0.0666666,10.90909
1,0,0,0,1,71,2.066667,0,0,2.066667,6.929273
1,0,0,0,0,140,0,0,-1.494291,0,8.479999
1,1,0,0,0,86,0.0888887,6.299999,0.9082486,6.388887,13.75
0,1,0,0,0,125,0,4.5,0.5192661,4.5,15.55556
1,0,0,0,0,145,0,0,-0.7620883,0,9.375001
0,0,0,0,0,145,0,0,-0.1671738,0,7.3903
0,0,0,0,0,137,0,5.566667,0.2904528,5.566667,18.75
0,0,0,0,0,144,0,0,0.4735034,0,6.858
1,0,0,0,0,48,0,0,-1.173952,0,6.587897
1,1,0,0,0,141,0,4.133333,0.3362154,4.133333,16.27
0,0,0,0,0,133,0,0,-0.1671738,0,7.169355
0,0,0,0,0,139,0,2,0.8624859,2,13.84999
0,0,0,0,0,148,0,0,-0.5790377,0,12.76
1,0,0,0,0,105,0,5.833333,0.7709606,5.833333,11.57895
1,0,0,0,0,114,0,0,-1.608697,0,5.25
1,0,0,0,0,109,0,0,0.3362154,0,14.5
0,0,0,0,1,154,0,0,-1.082427,0,8.750001
1,1,0,0,0,60,1.9,2.433333,-0.1900551,4.333333,10
0,1,0,0,0,70,0.1333331,4.711104,0.4735034,4.844438,11.8872
0,0,1,0,0,148,2.466667,0,-0.2815804,2.466667,19.25
0,0,1,0,0,143,0,2.155552,0.725198,2.155552,4
0,0,0,0,0,155,0,0,1.159943,0,21.33333
0,0,0,0,0,105,0,0,-0.3502244,0,9.473789
1,1,0,0,0,127,0,3.577773,0,3.577773,7.5
0,0,0,0,0,154,0,0,-0.2815804,0,11
0,1,0,0,0,65,1.644443,2.733328,-0.7620883,4.377771,7.5
1,1,0,0,0,103,0.9333333,4.733325,0.1074022,5.666658,13.86926
1,0,0,0,0,128,0,0,0.6107914,0,17.4
1,1,0,0,0,136,1.177776,3.166666,0,4.344441,8.60322
0,0,1,0,0,145,2,1.3,0.9082486,3.3,12.5
1,0,0,0,0,27,0,0,-1.334121,0,5.75
0,0,0,0,0,139,0,0,-0.4875124,0,14.27066
1,0,0,0,1,112,0,0,0,0,4.25
1,0,0,0,1,164,0,0,-2.157849,0,6
0,0,0,0,0,80,0,0,0.0387582,0,20
1,0,0,0,0,138,0,0,0.1760461,0,10.68999
1,0,0,0,0,150,0,1.2,1.045537,1.2,13.89482
1,1,0,0,0,128,2.088886,1.999999,1.045537,4.088885,5.090909
1,0,1,0,0,84,2.799996,0.1,0.8396046,2.899996,15.75
1,1,0,0,0,93,0,4.6,-0.2129364,4.6,8.879757
1,0,0,0,0,136,2.444442,0,-0.1442924,2.444442,20
1,0,0,0,0,163,0,0,1.365875,0,13
0,0,0,0,0,115,0,0,0.2675714,0,5.5
1,0,0,0,0,141,3.833333,0,1.137062,3.833333,14.25
0,0,0,0,1,162,0,0,-1.929036,0,10
0,1,0,0,0,109,0,5.144438,1.434519,5.144438,5.3
1,0,0,0,0,153,1.4,0,0.1074022,1.4,10.75635
0,1,0,0,0,107,0,4.677771,1.159943,4.677771,17.88412
0,0,0,0,0,61,0,1.1,-0.395987,1.1,11.4
0,0,0,0,0,140,0,0,-0.9451389,0,4.583333
0,0,0,0,1,142,0,0,-1.265478,0,3.75
1,0,1,0,0,145,0,2.066667,-0.2358177,2.066667,5.25
0,0,0,0,1,166,0,0,-2.409544,0,4.618937
1,0,0,1,0,108,0,6.3,-0.7163256,6.3,16
0,0,0,0,1,138,0,0,-0.807851,0,12.825
1,0,0,0,0,70,0,0,-0.6248003,0,6.315789
0,0,0,0,0,78,2.211108,0,0.2904528,2.211108,21.875
0,0,0,1,0,162,0.5333334,0,-1.65446,0.5333334,6.524524
1,0,0,1,0,149,0,0,-0.5561563,0,10
1,0,0,0,0,139,0,0,0.5879101,0,4.75
0,1,0,0,0,119,0,4.933333,0.8167233,4.933333,10.8
0,1,0,0,0,135,0,3.4,1.228587,3.4,18.88889
1,1,0,0,1,104,0,5.2,0.5650287,5.2,8.5
1,1,0,0,0,119,0,3.733329,0.1531648,3.733329,11
0,0,0,1,0,166,0,0,-1.402765,0,9.751092
0,1,0,0,0,107,0,4.633333,0.2218088,4.633333,10.39999
0,0,0,0,0,148,0.5,0,0.3133341,0.5,7.25
1,0,0,0,0,149,0,0,-0.327343,0,18
1,1,0,0,0,93,0,4.533333,0.656554,4.533333,6.666667
0,1,0,0,0,116,0.0888887,3.777776,0.3133341,3.866664,14
0,1,0,0,0,117,2.216667,2.433333,-0.670563,4.65,8.589996
1,0,0,0,0,46,0,5.111105,0.3819781,5.111105,9.21073
1,0,0,0,0,97,0,0,-0.739207,0,3.949999
0,0,0,0,0,120,2.2,0,0,2.2,7
0,0,0,0,0,163,0,0,-0.8307323,0,12.5
1,0,0,1,0,164,0,0,-0.7849696,0,9.5
1,0,0,0,0,91,0,0,-1.31124,0,6.939999
0,0,0,0,0,162,0,0,0.0387582,0,7
0,0,1,1,0,159,2.044442,0.5555542,-0.8536136,2.599996,9.062499
0,0,0,0,0,132,0.2333333,1.6,0.725198,1.833333,14.5
1,0,0,0,0,166,0,0,-0.1900551,0,4.899998
0,1,0,0,0,157,0.1333333,4.633333,0.6107914,4.766666,7.636364
0,0,0,0,0,158,0,0,-1.151071,0,12.51732
0,0,0,0,0,166,0,0,-0.2586991,0,6.415191
1,1,0,0,0,81,0.1333331,4.199996,0.6107914,4.333329,7
1,0,1,0,0,113,0,3.7,-0.3044617,3.7,6.333333
1,0,0,0,0,63,0,0,-0.6476817,0,5.5
1,1,0,0,0,134,0,4.1,0.9997739,4.1,17.81642
0,1,0,0,1,107,0,4.866667,-1.402765,4.866667,6.928407
1,0,0,0,0,100,0.7,0,-0.6476817,0.7,4.28625
1,0,0,0,0,118,0.5333326,0,-0.5790377,0.5333326,5.5
0,1,0,0,0,121,0,4.266667,-0.0756485,4.266667,9.85
0,1,0,0,0,162,0,4,1.388757,4,8.333334
0,1,0,0,0,140,0,3.7,0.3133341,3.7,26
0,1,0,0,0,139,0,4.266667,1.365875,4.266667,15.8095
0,0,1,0,1,98,2.816667,0,-1.196833,2.816667,13.85681
1,1,0,0,0,156,2.355552,2.266665,0.3133341,4.622217,8.96
0,0,0,0,0,138,0,0,0.656554,0,7.349998
0,1,0,0,0,114,0,7.5,0.8624859,7.5,5
0,1,0,0,0,71,1.566667,2.016667,-0.7620883,3.583333,16
1,0,0,0,0,30,0,0,-1.540053,0,3.542135
1,0,1,0,0,65,2.4,0.8888856,0.0158769,3.288886,5.349998
0,0,0,0,0,143,0,0.8055552,-1.242596,0.8055552,9.599998
1,1,0,0,0,113,0,4.166667,1.114181,4.166667,12.77285
1,0,1,0,0,146,2.24444,0,0.1074022,2.24444,14.05406
0,1,0,0,0,96,2.433333,3.7,0,6.133333,13.71428
0,1,0,0,0,146,0,4.366667,1.091299,4.366667,11.52882
1,0,0,0,0,100,0,0,-1.860392,0,7.391222
0,0,0,0,0,149,0,0,-1.631579,0,16.16628
1,1,0,0,0,136,2.266667,2.577775,0.5650287,4.844441,16.66667
0,0,0,0,0,139,0,5.111104,1.365875,5.111104,22.22222
0,0,0,0,0,159,0,0,0.2675714,0,10.764
0,0,0,0,0,62,0,3.133333,1.526044,3.133333,9.217742
0,0,0,0,1,155,0.4333333,0,-1.31124,0.4333333,11.98
0,1,0,0,0,162,0,4.5,0.4506221,4.5,12.8
1,0,0,0,0,52,0,0,-0.9222575,0,7.049999
1,0,0,0,0,128,0,0,-2.432425,0,5.270316
1,0,0,0,0,151,0,0,-0.8307323,0,8.705645
1,0,0,0,0,164,0,0,0.1531648,0,8.395001
0,0,0,1,0,128,0,0,-2.386662,0,8.089997
0,1,0,0,0,48,0,4,0.6107914,4,8.449597
1,0,0,0,0,160,0,0,-0.6934443,0,8.5
1,0,0,1,0,96,0,0,-2.3409,0,4.25
1,0,0,0,0,162,0.2333333,0,1.182824,0.2333333,10.66667
1,0,0,1,0,78,0.9333333,0,-1.700223,0.9333333,10.3092
1,0,0,0,0,45,0,0,-0.0756485,0,5
1,0,0,0,0,148,1.299999,0,0.6107914,1.299999,8.5
1,0,0,0,0,112,0,0,-0.0527671,0,6.719999
1,0,1,0,0,162,0,2.933329,0,2.933329,14.4
0,0,0,0,0,111,0,0,1.320112,0,8.719993
1,0,0,0,0,159,0.6,0,-0.395987,0.6,16.5
0,1,0,0,0,144,0,4.033333,0.9540113,4.033333,10.45
1,0,0,0,0,47,0.3777774,0,0.0616395,0.3777774,3.647871
0,1,0,0,0,136,0,4.033333,0,4.033333,16
0,0,0,0,1,107,0,0,-2.180731,0,4.440885
0,0,0,0,0,159,0,0.8333333,0,0.8333333,11.25
0,0,0,0,0,151,0,0,0.1531648,0,12.5
1,0,0,0,1,71,0,0,-1.929036,0,15.13744
1,0,0,0,0,149,0,0,-2.455307,0,5.25
0,0,0,0,0,154,0.1555553,0,-0.395987,0.1555553,12.5
1,0,0,0,0,143,0.2,0.1,1.365875,0.3,9
0,0,0,0,0,162,0,0,-0.8764949,0,16.66667
0,0,1,0,0,156,3.533333,0,0,3.533333,26
1,0,0,0,0,160,0,0,-1.608697,0,4.899998
1,0,0,0,0,87,1.155554,1.511109,1.114181,2.666663,13.7
0,1,0,0,0,138,0.5,5.266667,0.3819781,5.766667,17.77778
0,0,0,0,0,109,0.3666667,0.2222219,-0.6248003,0.5888885,8
1,0,0,0,0,130,0,0,-0.5103937,0,10.025
1,0,0,0,0,80,0,0,-0.8536136,0,7.25
1,0,0,0,0,61,0.0666666,0,0.9768926,0.0666666,4.149998
0,0,0,0,0,76,0,0,-0.8536136,0,2.307907
1,0,0,0,0,102,0,5.711106,0.5650287,5.711106,13.5
0,1,0,0,0,134,2.244442,2.133333,-0.3044617,4.377775,9.375001
1,0,1,0,0,150,0,2.966667,0.5192661,2.966667,13.33333
1,0,0,0,0,83,2.233333,0,-1.036664,2.233333,9.128964
1,0,0,0,0,125,0,0.6222214,-0.2129364,0.6222214,7.291667
1,0,0,1,0,160,0,0,-0.395987,0,12.57143
0,0,0,0,0,165,0,0,-1.745985,0,15.35
0,0,0,0,0,158,0,0,0.656554,0,25.53191
0,0,0,0,0,160,0,0,-0.6248003,0,11.75
0,0,0,0,0,166,0,0,-0.739207,0,5.959999
0,0,0,0,0,132,0,1.433333,0.6107914,1.433333,8.468053
0,0,0,0,0,128,0,4.388885,-1.265478,4.388885,5
0,0,0,0,0,158,1.033333,0,0,1.033333,13.5
1,0,0,0,0,44,0,1.233333,-0.533275,1.233333,5.75
1,0,0,1,0,146,0,0,-0.739207,0,9.5
1,0,0,0,0,139,0,0,-0.2815804,0,9.722223
1,0,0,0,0,130,1.966667,4.099996,1.503163,6.066663,10.52631
1,0,0,0,0,129,0,6.066667,0.656554,6.066667,8.888889
0,0,0,0,0,95,0,0,0,0,8.314088
1,0,0,0,0,140,0,1.366667,-0.4875124,1.366667,9.217742
1,1,0,0,0,116,0,4.266667,-0.7163256,4.266667,10
1,1,0,0,0,129,0,4.3,0.8624859,4.3,9.5
1,0,0,0,0,150,0.3333333,0,1.663332,0.3333333,12.25
1,0,0,0,0,116,0,0,-1.173952,0,14.16667
1,0,0,0,0,105,0.6,0,-0.8307323,0.6,7.35
1,1,0,0,0,117,0,4.733329,-0.1214111,4.733329,20
0,0,0,0,0,148,2.266667,2.733333,0,5,11
0,1,0,0,0,120,0,4.2,-0.8993762,4.2,13.41
0,1,0,0,0,87,0,4.7,-0.0070045,4.7,6.88172
1,1,0,0,0,140,0,4.7,0,4.7,13.77778
1,0,1,0,0,122,2.3,2.133333,0.1074022,4.433333,5.25
0,0,0,0,0,161,0.0666667,0,-0.3502244,0.0666667,13.33333
1,0,0,0,0,73,1.311109,0,-0.9680202,1.311109,3.859343
1,1,0,0,0,142,0,4.899992,0.2675714,4.899992,12.5
1,1,0,0,0,108,0,4.833333,0.4048594,4.833333,4.55352
1,0,0,0,0,155,0,0,0.5650287,0,6.5
0,0,0,0,0,119,0,0,-2.707001,0,6.2036
0,1,0,0,0,113,0,4.433333,0.1531648,4.433333,9.5
1,0,0,0,0,59,0.0666667,0,1.251469,0.0666667,4
0,0,0,1,0,143,0,0,-0.739207,0,5.775
1,0,0,0,0,26,0,0,-0.533275,0,5
0,0,0,1,0,136,0,0,-0.3731057,0,20
0,1,0,0,0,143,0,3.022219,0.2675714,3.022219,10.375
0,0,0,0,0,156,0,0,-1.517172,0,11.81818
1,1,0,0,0,128,0,4.444438,0.793842,4.444438,16.8635
0,1,0,0,0,104,0,4.177775,-0.0527671,4.177775,11.5
0,0,0,0,0,151,0,1.6,0.0616395,1.6,6.666667
1,0,0,0,0,125,0,0,0.6794354,0,7
1,1,0,0,0,140,0.1333333,5.733333,0.1760461,5.866666,11.46651
0,1,0,0,1,130,0,5.466667,0.725198,5.466667,13.33333
0,1,0,0,0,93,0,4.533333,0.8167233,4.533333,6.666667
0,0,0,0,0,144,2.233333,2.311107,0.1074022,4.544441,24
1,1,0,0,0,120,0,6.9,1.022655,6.9,12
1,0,0,0,0,139,0,0,0.3133341,0,10.06
1,1,0,0,0,95,0,4.333333,0,4.333333,8.489999
0,0,0,0,0,163,0,0,-0.5790377,0,11
1,1,0,0,0,102,0,4.533333,0.9082486,4.533333,10
1,0,0,0,0,77,0,1.933333,0.1760461,1.933333,4.685508
0,0,0,0,0,131,0,0,-0.5790377,0,13.45724
1,1,0,0,0,133,0,4.422217,1.709095,4.422217,9.817501
1,0,0,0,0,139,0,0,-0.2129364,0,4
1,1,0,1,0,115,1.333333,2.8,-0.7620883,4.133333,13.56
0,0,0,0,0,149,0,0,-0.7163256,0,9.749999
1,1,0,0,0,131,0,4.066667,0.6794354,4.066667,15
0,0,0,0,0,119,2.511107,7.5,1.205706,10.01111,19.08333
0,0,0,0,0,162,0,0.5,-0.0070045,0.5,9.059998
0,0,0,0,0,161,0,4.111106,0.4963847,4.111106,15.97742
0,0,0,0,0,114,0,0,0.2675714,0,10
1,0,0,0,1,19,0,0,-1.448528,0,9.52656
0,1,0,0,0,127,0,5.666667,1.548926,5.666667,8.250001
0,0,0,1,0,145,0,0,-1.814629,0,4.639999
1,1,0,1,0,129,2.555552,2.566665,-0.8764949,5.122217,10
1,0,0,0,0,92,0,0,-0.6476817,0,6
0,0,0,0,0,141,0,6.333325,0.6336727,6.333325,12
0,0,0,0,0,162,0,0,-2.592594,0,9
1,1,0,0,0,83,0,3.333329,1.068418,3.333329,12
0,0,0,0,0,166,0,0,-0.1900551,0,12
1,0,0,0,1,160,0.4,0,0.4735034,0.4,15.8776
0,1,0,0,0,159,0,4,0.0387582,4,4.899998
0,0,1,0,0,122,2.483333,2.066667,0.3133341,4.55,5
0,1,0,0,0,96,0,5.1,0.7023167,5.1,4.8
1,0,0,0,0,82,0,0,-0.2129364,0,3.9
1,0,0,0,0,128,0,0.1333331,0.793842,0.1333331,4.5
1,0,0,0,0,129,0,0.2666667,-0.5790377,0.2666667,11
0,0,0,0,0,93,1.9,0,-0.0756485,1.9,9.5
1,0,0,0,0,150,0,1.2,0.656554,1.2,9.6
0,1,0,0,0,161,0,4.222217,0.656554,4.222217,13.09091
1,0,0,1,0,77,0,0,-2.066324,0,3.799999
1,0,0,0,0,157,0,1.488886,-0.327343,1.488886,4.699997
0,1,0,0,0,119,0,4.133328,0.725198,4.133328,15.88
0,0,0,0,0,124,0,0,-0.5103937,0,12.43448
0,0,0,0,0,66,0,0,-0.6476817,0,6.24
1,1,0,0,0,120,0,4.399996,0.9540113,4.399996,12.08245
1,0,0,0,0,80,0,0,-1.265478,0,4.349998
0,1,0,0,0,93,0,4.1,0.0387582,4.1,8
0,0,0,0,0,123,2.433333,0.6,-0.0527671,3.033333,15.11111
0,0,0,0,0,154,1.1,0,0.656554,1.1,15.38461
1,0,0,1,0,104,0,0,-0.464631,0,3.873338
0,0,0,0,0,150,0,0,0.1989275,0,10.824
1,1,0,0,0,107,0,4.399993,1.205706,4.399993,5.5
1,1,0,0,1,76,0,5.233333,-1.540053,5.233333,7.5
1,0,0,0,0,135,0,4.866667,1.182824,4.866667,16.66667
1,0,0,0,0,119,0,1.1,0.7023167,1.1,16.92
1,1,0,0,0,39,0.0444444,4.422214,-0.601919,4.466659,4.752257
1,0,0,0,0,102,0,2.366667,0.5650287,2.366667,5.5
0,1,0,0,0,131,0.1,4.5,0.5192661,4.6,27.27273
0,1,0,0,0,120,0,4.566667,1.068418,4.566667,13.60277
0,1,0,0,0,63,0,4.266667,0.2675714,4.266667,10
1,0,0,0,0,151,2.355553,0,0.8396046,2.355553,7.621247
0,1,0,0,0,121,0,4.116667,1.411638,4.116667,30.5
0,1,0,0,0,144,0.2333333,5.2,1.411638,5.433333,13.95
0,0,0,0,0,159,0,0,0.1989275,0,11
1,0,0,0,0,127,0,3.1,0.2218088,3.1,12
1,1,0,0,0,132,0,4.366667,0.4735034,4.366667,4
1,1,0,0,0,93,0,4.183111,1.480282,4.183111,13.5
1,1,0,1,0,118,0,4.333333,0.2218088,4.333333,11.37143
1,0,0,0,0,164,0,0.7666667,1.846383,0.7666667,8.750001
1,0,0,0,0,109,0,0,-0.8307323,0,4.110086
1,0,0,0,0,76,0,0,0.9997739,0,3.5
1,1,0,0,0,92,0,6.044438,0.1760461,6.044438,6
1,0,0,0,0,128,0,3.044442,0.9768926,3.044442,6.928407
1,0,0,0,0,40,0,0,-0.3044617,0,3.304232
